@RELATION ksd
@ATTRIBUTE FT_DM NUMERIC
@ATTRIBUTE FT_DE NUMERIC
@ATTRIBUTE FT_DMin NUMERIC
@ATTRIBUTE FT_DC NUMERIC
@ATTRIBUTE FT_Z NUMERIC
@ATTRIBUTE FT_HM NUMERIC
@ATTRIBUTE FT_HE NUMERIC
@ATTRIBUTE FT_HMin NUMERIC
@ATTRIBUTE FT_HZ NUMERIC
@ATTRIBUTE FT_DIE NUMERIC
@ATTRIBUTE FT_DIL NUMERIC
@ATTRIBUTE FT_RAll NUMERIC
@ATTRIBUTE FT_RMix NUMERIC
@ATTRIBUTE FT_R1 NUMERIC
@ATTRIBUTE HT_DM NUMERIC
@ATTRIBUTE HT_DE NUMERIC
@ATTRIBUTE HT_DMin NUMERIC
@ATTRIBUTE HT_DC NUMERIC
@ATTRIBUTE HT_Z NUMERIC
@ATTRIBUTE HT_HM NUMERIC
@ATTRIBUTE HT_HE NUMERIC
@ATTRIBUTE HT_HMin NUMERIC
@ATTRIBUTE HT_HZ NUMERIC
@ATTRIBUTE HT_DIE NUMERIC
@ATTRIBUTE HT_DIL NUMERIC
@ATTRIBUTE HT_RAll NUMERIC
@ATTRIBUTE HT_RMix NUMERIC
@ATTRIBUTE HT_R1 NUMERIC
@ATTRIBUTE RESULT {legitimate,impostor}

@DATA
0.693507943059202,1.00305443730062,0.512580948427863,0.155224061695071,1.93798449612403,0.245001131395008,0.286787665724932,0.200101796950297,0.066147859922179,0.198848704661588,0.198292457575031,0.353464335076017,0.346528925619835,0.341939185312679,0.784838960689472,1.06861045398756,0.61779817741033,0.0929419097721119,1.55038759689922,0.248494198707809,0.287103542777092,0.211896599528713,0.0387596899224806,0.286326574848929,0.274449384150515,0.48885283336338,0.485339885339885,0.46797052154195,legitimate
0.722537333598144,1.10569853951781,0.543880276572475,0.154873995251637,2.38726790450928,0.247853588364372,0.289591499328862,0.206570251253171,0.0611702127659574,0.196512266452141,0.198260798134128,0.353062028593943,0.346195202646816,0.318837018837019,0.772861836372123,1.15486806753233,0.587622645591275,0.0908327183234746,2.38726790450928,0.239756360281666,0.279353473612578,0.204566423775147,0.0503978779840849,0.250081274554899,0.246982174852948,0.417707981537769,0.410831689677844,0.41506371236101,legitimate
0.702479409282335,1.00670854815303,0.543130108237316,0.175254224327531,2.05949656750572,0.246403456950795,0.287703678815132,0.203728631828653,0.0573394495412844,0.180162579501218,0.180093059935959,0.374648760330579,0.3467578125,0.350877192982456,0.846545678109079,1.18079636670043,0.657047250586419,0.115104722893501,3.20366132723112,0.250819560741169,0.291854471827555,0.209048296000295,0.0732265446224256,0.273958951066022,0.266215248267266,0.43353305785124,0.416420807453416,0.399276700523238,legitimate
0.712568911169141,1.00355558137308,0.545900320687153,0.171130103285005,1.53846153846154,0.240862406827866,0.284128002736325,0.198406968397406,0.0822622107969152,0.21768269352538,0.21981065230707,0.340749506903353,0.324022992940087,0.310245746691871,0.798397174784832,1.09671412802245,0.62453948445288,0.104500233053615,2.82051282051282,0.243376721798277,0.285544839628339,0.201953326429174,0.0717948717948718,0.270686718961391,0.275737854500553,0.487652859960552,0.488919561383329,0.472713643178411,legitimate
0.677033909162432,0.940013099368283,0.531239792256988,0.160220774209733,1.86046511627907,0.245230635582589,0.285582691888178,0.204377152736296,0.0582750582750583,0.184685303277365,0.174191767019299,0.361475480109739,0.360563870518622,0.34242668485337,0.780078402316079,1.10172252419608,0.607523666027998,0.100895466789167,2.55813953488372,0.23979827684539,0.281262335248716,0.1990351471289,0.0604651162790698,0.262122546783825,0.2577569590901,0.4809670781893,0.482179930795848,0.465920275590551,legitimate
0.699951791276013,0.964680280590319,0.548758830250947,0.182870792213972,1.3595166163142,0.24662020470498,0.284761592281243,0.210147996885951,0.048411497730711,0.220728420722371,0.215803479662808,0.332541007403106,0.319632441950039,0.342133367508223,0.864024895515646,1.30743935953437,0.660858994029691,0.117491039960095,2.8657616892911,0.249069412958696,0.288366461590999,0.210364223452403,0.0663650075414781,0.319249301005537,0.305092555919391,0.451190303382204,0.444080741953082,0.43846023257788,legitimate
0.681140018210913,0.935648198351376,0.531248003902004,0.143335539747907,1.41176470588235,0.238112141683221,0.277102635908975,0.202822178380791,0.0471698113207547,0.157220578754864,0.151938713013907,0.286872176454956,0.264072673808024,0.26660544842363,0.820346992868552,1.13837340252069,0.649147550099638,0.103048695309897,2.82352941176471,0.25009599501822,0.289660901785454,0.212295398419423,0.0658823529411765,0.275952399845452,0.274491443911906,0.452276552396138,0.43170680846627,0.411111111111111,legitimate
0.758640536160585,1.03715014447551,0.598404084458991,0.171689264792615,1.98915009041591,0.256499076345337,0.295804664209102,0.216803705016339,0.0670289855072464,0.215859947696778,0.207392900190836,0.347329043059698,0.326562852629203,0.332438478747204,0.840092823066723,1.20801248709119,0.647240753933957,0.108360236830521,3.07414104882459,0.245444525819436,0.2864837091341,0.207919749248066,0.0596745027124774,0.286215175514303,0.288913504667922,0.465978653272642,0.464589744165675,0.445906040268456,legitimate
0.739099046251795,1.05634873726604,0.570352276080307,0.188687678432721,1.93236714975845,0.250129108329003,0.2903061243689,0.210465281956584,0.0556900726392252,0.213625659899618,0.219069176036365,0.321921165021354,0.304058272632674,0.320006922810661,0.841226245667292,1.13942230202804,0.669257377013175,0.126842036655882,2.17391304347826,0.259160659658408,0.296179549860953,0.221267658083317,0.0603864734299517,0.321876112059743,0.322945014739529,0.423627155826274,0.429197684036394,0.434492904119072,legitimate
0.635059224867523,0.872617613603407,0.48396889409622,0.12744475776113,0.784313725490196,0.233116199803673,0.271263797383858,0.197645439559176,0.0275590551181102,0.126216456546589,0.120628692295041,0.274913877952756,0.265409097966154,0.26476843100189,0.80563165946043,1.15345343008705,0.597704912449202,0.087490273914682,2.74509803921569,0.236094301559261,0.281662758365386,0.191072855201794,0.0784313725490196,0.30743219853751,0.29985624325614,0.452878937007874,0.447599261311173,0.451145395044413,legitimate
0.705563670081355,0.978157685901968,0.564604505229162,0.195550578509084,2.14285714285714,0.246240352856643,0.28420217764048,0.210146156734631,0.0573476702508961,0.165385436840331,0.178573556301853,0.3175,0.327292899408284,0.34846547314578,0.824538009411826,1.09054605141371,0.672872362785425,0.129402628832762,1.78571428571429,0.258662847500972,0.292388984904964,0.230646600403401,0.0571428571428571,0.289521734104006,0.278067251529021,0.443418367346939,0.443040293040293,0.445284604074774,legitimate
0.708146761434651,1.00292363504462,0.551838797294842,0.189937395079034,2.30769230769231,0.25454705224593,0.293709681978958,0.217992926684095,0.0745501285347044,0.154951703606908,0.149466041409219,0.311505588428665,0.311112112067024,0.318103149878851,0.838573337942663,1.18775406950619,0.663854867844564,0.118188907912336,2.30769230769231,0.25525503187995,0.292400064915037,0.217712088150753,0.0641025641025641,0.301717815751592,0.290350466755137,0.41491124260355,0.453780760626398,0.438528806584362,legitimate
0.707536775657981,0.967654484769139,0.564340804509989,0.192720375893601,0.900900900900901,0.247835848083523,0.290194039334134,0.203362204593996,0.0692771084337349,0.250123190012316,0.233772652969599,0.336122934853185,0.345405160706202,0.327029702970297,0.844788098379899,1.19177240099607,0.660266876947581,0.115951615984318,3.6036036036036,0.250640696945051,0.288318168522714,0.217170697722681,0.0720720720720721,0.361790973269615,0.347789966794153,0.462412524348893,0.487164119468585,0.471816488579551,legitimate
0.702787759332737,0.96948382120369,0.544469785387803,0.158217243267301,1.49625935162095,0.24845966372591,0.286239255917253,0.211783744824459,0.0325,0.149692098484649,0.146046284111687,0.309751243781095,0.299916538263996,0.309442618885238,0.792227150699838,1.05935647033718,0.628288170627267,0.101876110504804,1.99501246882793,0.248849805581563,0.286489315859886,0.215022018929742,0.0523690773067332,0.314156949693243,0.30248875063935,0.446716417910448,0.452488110057774,0.435285433070866,legitimate
0.672584603195316,0.893332379258567,0.52940310099549,0.151681686255643,0.869565217391304,0.23512185318322,0.272543198873864,0.198438816182796,0.0608695652173913,0.213659304922597,0.204727650059755,0.290082671007693,0.323555555555556,0.3001221001221,0.778103024777144,1.20646831973398,0.539247467239709,0.111534926990774,4.34782608695652,0.217805071882418,0.273466817296457,0.159591006733936,0.0985507246376812,0.327689042875819,0.322113054771976,0.352261482971049,0.397079365079365,0.394139194139194,legitimate
0.726705676749282,0.956240065997126,0.572977245997004,0.182091656904981,0.662251655629139,0.254001443653575,0.291730128338405,0.218360622364408,0.0631229235880399,0.159257848329496,0.156038482560926,0.309109249594316,0.301804481459449,0.313142239048134,0.762097033990014,1.01952576466196,0.600415327062865,0.0942852255124426,1.65562913907285,0.242455384978675,0.282039209780177,0.203052207218273,0.0496688741721854,0.307900615982275,0.29602503850592,0.428139116705408,0.421846315237346,0.450681635926223,legitimate
0.778186768265283,1.1470003806244,0.602997020245833,0.197263904971704,2.71084337349398,0.256734636410977,0.297304695816736,0.21839135333308,0.0634441087613293,0.215610079201952,0.21253463018494,0.304470895630716,0.302397959183673,0.319656812776079,0.85848500541907,1.20722171674682,0.670714170833964,0.122073707463112,4.21686746987952,0.250214858172522,0.290229118757913,0.20774981704355,0.0783132530120482,0.312612347019967,0.299315069560159,0.455000725794745,0.460739614994934,0.442471172460231,legitimate
0.701449472568836,0.964593639318735,0.547483042680206,0.161105186861031,1.12612612612613,0.246265411849709,0.286156901379458,0.204071454800607,0.0451467268623025,0.157164182959929,0.159236902656654,0.303181559938317,0.287849040139616,0.296880260352373,0.813326609743554,1.11969494214691,0.644506465791253,0.106829242796222,2.92792792792793,0.249639955936232,0.287712803577301,0.214445150114381,0.0563063063063063,0.294731433556959,0.289586338072087,0.435496307117929,0.431911892361111,0.44575629316106,legitimate
0.780443641757458,1.08216545810351,0.609802348265928,0.186391447243182,1.72413793103448,0.264023071820504,0.301536858509666,0.225900375320609,0.069204152249135,0.205891839242853,0.204413340134138,0.301783590963139,0.313195266272189,0.314887152777778,0.894437154173416,1.3387700886374,0.680035235926609,0.118153906550616,4.13793103448276,0.256150872061747,0.293744847573595,0.222162792669648,0.0793103448275862,0.261958260113903,0.254188472986967,0.413174791914388,0.413857897827363,0.388316151202749,legitimate
0.750373559893925,1.03637149386601,0.580973194730249,0.195419115750837,1.30208333333333,0.254782098683762,0.293381293194784,0.21490940863972,0.0443864229765013,0.215947136149616,0.213332157873284,0.340413411458333,0.333888864523486,0.333602875112309,0.844370661791203,1.08384303344982,0.681615431795604,0.118423005652938,1.30208333333333,0.262024729804559,0.299213956872143,0.225126790326637,0.0494791666666667,0.242963397157241,0.233812439261001,0.421034071180556,0.415562913907285,0.409932360270559,legitimate
0.760600354607248,1.0922559611646,0.588274444773586,0.197667299170396,1.85922974767596,0.25370828966579,0.293757552939419,0.214070304650773,0.0718085106382979,0.229001887347437,0.225370545621536,0.326633839381455,0.315081766819219,0.310468262226847,0.809497314398638,1.10786564407519,0.634091874071497,0.107692655752611,2.25763612217796,0.252324947489785,0.291851232278515,0.215106542497311,0.0637450199203187,0.32950479715751,0.318585599453907,0.440692194819121,0.438788238788239,0.457071960297767,legitimate
0.715593542633493,1.03242674518067,0.544919220621111,0.195140835481863,1.76991150442478,0.239041555460968,0.282116356260883,0.196411177693912,0.0643015521064302,0.15370309253099,0.144554957985081,0.300316326728638,0.296341629266966,0.306176,0.822565951846377,1.17165549324063,0.650604898718115,0.112294746364376,1.54867256637168,0.247521823531545,0.285917486454954,0.210587731611042,0.0420353982300885,0.266962504388796,0.271159355289915,0.422441731840323,0.403495132504056,0.416126984126984,legitimate
0.699749488160207,0.936382688764086,0.550152402974477,0.17324693382673,0.631578947368421,0.252748557583919,0.290618112711379,0.215464934098117,0.0527426160337553,0.194559104274369,0.18545432711423,0.315090742179225,0.30016731433506,0.327741935483871,0.87253498935431,1.25540298194454,0.666357955275989,0.111483002441137,3.36842105263158,0.260910231011307,0.29819197554442,0.225667951304799,0.0610526315789474,0.283648607529634,0.279401883393392,0.451451168702775,0.452146366345405,0.454592,legitimate
0.956946515516324,1.16348042656773,0.801017925109905,0.327745624100058,1.05988341282459,0.316325296489893,0.352058215468331,0.27420768753272,0.111774281063483,0.303734057460641,0.275767166033913,0.491015369110607,0.499167532432936,0.522726346255758,0.904097229112924,1.16675126390306,0.725038351727616,0.110671010161058,1.58982511923688,0.26872541067776,0.304237964068551,0.234748170077494,0.0471648118706942,0.509900976142395,0.454314649201925,0.48413874191652,0.591322138378149,0.598429510591673,legitimate
0.732327520571492,1.07249058949749,0.565780768679329,0.211008833467802,0.904159132007233,0.258895273302486,0.296471959265818,0.222490683068716,0.0452898550724638,0.239096010420604,0.230344890200474,0.340704414885358,0.33363321799308,0.346910755148741,0.749916078260291,0.96737529498135,0.611371541678151,0.127125880327755,1.26353790613718,0.250075127449944,0.284522028473498,0.217101914810281,0.0469314079422383,0.320244099390769,0.327491696162247,0.401053258112934,0.433056325023084,0.423364839319471,legitimate
0.716352060307005,0.945723143739204,0.568999020480188,0.14986177388623,1.0752688172043,0.24784152656395,0.28775563286551,0.209085531147572,0.0539568345323741,0.139012609546854,0.142084353784405,0.315159301130524,0.325278585271318,0.323560996563574,0.855031953922446,1.25120029926009,0.644181623614783,0.10094357754444,3.584229390681,0.247617991454228,0.290318967148874,0.206911933581515,0.0788530465949821,0.314383560107947,0.297283373477716,0.507297019527235,0.497986899825732,0.458816027207992,legitimate
0.708852506101494,0.9889771268559,0.535579439733249,0.176354374150125,1.48148148148148,0.244804339172379,0.288918819267639,0.201145774299922,0.0817843866171004,0.120355965901474,0.11267192152331,0.278463648834019,0.285988323603003,0.316481994459834,0.827097621196058,1.08817789296432,0.668394001181495,0.116944227101851,1.85185185185185,0.260500077573515,0.296170343449144,0.229293688207191,0.0555555555555556,0.301143429148638,0.303480183068758,0.420905349794239,0.412892561983471,0.417805878332194,legitimate
0.697148043505338,0.948435100311724,0.556278211632577,0.203428039139297,1.14678899082569,0.243239116879405,0.281082753803262,0.209136148786164,0.0413793103448276,0.181542571611272,0.178214163211924,0.303804393569565,0.311226166995398,0.324048566472809,0.791120344099599,1.05879469609657,0.640226425699975,0.122827600792525,1.60550458715596,0.244626863161948,0.2831051951869,0.20913915218289,0.0412844036697248,0.310730385112401,0.291214370494667,0.388435316892517,0.411236322064348,0.398484848484848,legitimate
0.683598788253629,0.993738409550649,0.500353526411454,0.151144162776718,1.54440154440154,0.235674468959493,0.276472272431631,0.198184868877474,0.062015503875969,0.195676447712903,0.190005223615313,0.330172927847346,0.313205096988881,0.310030864197531,0.804901720316683,1.18841792994423,0.622238463647979,0.100126471968037,2.7027027027027,0.250880944138124,0.285889877506398,0.218475306215108,0.0308880308880309,0.22849703034751,0.213716528379334,0.432677400119261,0.424227799227799,0.417924096936443,legitimate
0.687720371590708,0.949856124938692,0.53337870966836,0.185818527458262,1.72910662824207,0.235740215308031,0.278565360421748,0.191613422912074,0.0635838150289017,0.141108255828861,0.138882893909711,0.297694543532831,0.311202422145329,0.318969298245614,0.842247113972285,1.11489509621242,0.675303653401494,0.112093646104451,1.14942528735632,0.259671749450527,0.295486822310425,0.225633484479045,0.0660919540229885,0.236784042922048,0.237272136574527,0.411249834852689,0.419042037402099,0.415581597222222,legitimate
0.742503293765882,1.04485575762816,0.576248776005314,0.170163843989239,1.82370820668693,0.257933346769497,0.295080170078066,0.220828376384157,0.0852359208523592,0.18325043959617,0.183940335408996,0.339584815365712,0.318547253612189,0.322690575682583,0.826464620573086,1.10870466534723,0.658911078991802,0.100808077273192,2.43161094224924,0.255932511348364,0.292887745633441,0.218696773377237,0.047112462006079,0.260313985943942,0.262409483566659,0.427998632680777,0.397074190177638,0.385229379988712,legitimate
0.606798753637295,1.04087285479828,0.398696119147445,0.124121864163967,2.1021021021021,0.218407139902492,0.260067581344306,0.174293378655966,0.0317460317460317,0.124429334693341,0.113719753678436,0.319709977635091,0.287521626297578,0.295346534653465,0.650812857527295,0.839350152767083,0.531653672028177,0.0905662976998044,0,0.227183878718264,0.262866080058077,0.192770520593373,0.015015015015015,0.161680425791593,0.149788979796975,0.382584229132097,0.369971761947893,0.337417900205862,legitimate
0.906304770042032,1.19824215668083,0.708385815674163,0.268571541673993,2.16998191681736,0.278101911068772,0.324320883966956,0.220147342537167,0.0766355140186916,0.344924363774081,0.321457970906933,0.384348636198954,0.421928297946397,0.434453032104637,1.35467632990771,1.856178924276,1.04154714811005,0.156658337813016,11.3718411552347,0.305247885624075,0.339698357221122,0.27246056585968,0.142599277978339,0.310224250647809,0.28716336891573,0.353436675120335,0.421362229102167,0.388078396699086,legitimate
0.750165748476758,1.17458246772881,0.463285294386843,0.142462925822475,3.88349514563107,0.227098244584254,0.280596497197921,0.157485202993305,0.0579710144927536,0.131037489984479,0.125910505535533,0.342186845412652,0.304844999669509,0.294561221604298,0.958869958712227,1.3036994387886,0.744091834825853,0.102309247567274,2.9126213592233,0.276407809808049,0.312642794358299,0.240866773206018,0.0679611650485437,0.227130703483767,0.201058754031051,0.465354000837872,0.461173257023933,0.415702016430172,legitimate
0.731964325853068,1.05123373221395,0.469644879838568,0.15085724765021,1.40449438202247,0.251299923377414,0.295386713289697,0.189734852285776,0.0250783699059561,0.202825054481482,0.19361453293917,0.363002950222836,0.317992475141091,0.328922495274102,1.07673165779781,1.36560114806012,0.872296204763216,0.121033420425828,2.24719101123596,0.30773983289402,0.337699005445089,0.276406497316758,0.0758426966292135,0.218083069834215,0.211123270568113,0.417895926181658,0.432622268470343,0.430458158017765,legitimate
0.7339609881758,1.018540141021,0.576933117691185,0.156656408519973,1.69014084507042,0.250296210040188,0.288800691034912,0.213180842348517,0.0593220338983051,0.180710012605493,0.18074520249223,0.331619374087475,0.318927988391076,0.30359820089955,0.863901198023693,1.18099652374058,0.67494022446724,0.105177967854102,1.97183098591549,0.256093541305635,0.294597028517739,0.218107465545976,0.0619718309859155,0.339220478630813,0.341514298518931,0.509807655684631,0.503851177874871,0.474955410225922,legitimate
0.874341261295799,1.09530512194272,0.702170310796643,0.240994205613154,1.15830115830116,0.302270645882724,0.336400274236095,0.261411241691263,0.0843373493975904,0.257689291418016,0.22251718806226,0.461299940369708,0.444444444444444,0.460235920852359,0.925019753277167,1.18829922012882,0.736783870095337,0.121229746510631,1.93050193050193,0.280202043495817,0.316344178586906,0.24661524663422,0.0579150579150579,0.503234589887633,0.455561639420259,0.62242098986285,0.6215,0.635015950459749,legitimate
0.82779718362914,1.28180461712882,0.610569334071487,0.167796085273122,3.50877192982456,0.255876903011205,0.296066005985527,0.218688659645226,0.102112676056338,0.1952361718209,0.195999565208483,0.364128828917561,0.359043267938726,0.344658708295072,0.875642298157537,1.22848108336481,0.681881725324463,0.102968843586272,3.15789473684211,0.258178769991367,0.294456780285624,0.22239937847102,0.0631578947368421,0.296792025467329,0.28377063314034,0.461045996257264,0.463214714114354,0.445555555555556,legitimate
0.602630764602381,1.03183155313793,0.405219972027059,0.112783699619811,1.49253731343284,0.219934519250267,0.262694560525216,0.170092850879613,0.0234375,0.106018821140847,0.0985650951184632,0.309701492537313,0.269113149847095,0.247948491352102,0.81985825812852,1.07247952740033,0.652707766617052,0.0786916569336422,1.11940298507463,0.263812585595721,0.296760399998036,0.233824161019877,0.0261194029850746,0.128103304369485,0.122337996803964,0.340777456003564,0.339702045282384,0.320973782771536,legitimate
1.0100081136107,1.24760625221995,0.817721115781402,0.269708362565647,1.39616055846422,0.329515787363449,0.360496080326359,0.289284538146367,0.111711711711712,0.277553483279314,0.257049110145696,0.478826051996784,0.474830217741371,0.480974750440399,1.11380241336035,1.46550918477076,0.879016714455792,0.133775564417816,5.23560209424084,0.29910146054537,0.333097730105689,0.266799995578717,0.087260034904014,0.521642356559335,0.47797298831523,0.600582344484784,0.613951553254438,0.621467280461512,legitimate
0.686101545583403,0.927609433672965,0.541066134539099,0.170349401753164,1.11524163568773,0.246062807613906,0.285232655857015,0.205525793511345,0.0522388059701493,0.157450121092717,0.153015497674505,0.301492537313433,0.300919276070095,0.317247969421882,0.780734494207844,1.10654126740831,0.605528107246239,0.107306489570482,2.97397769516729,0.244353694083891,0.280480654234664,0.213494609129215,0.0669144981412639,0.23876750305541,0.237817453032849,0.368933112216694,0.389972938327873,0.394730623818526,legitimate
0.725179918221624,1.29757768887846,0.459623009977448,0.148968998601097,3.52112676056338,0.226349233211722,0.271011290423005,0.175726249589959,0.0343511450381679,0.19777696007464,0.163828333809731,0.319827415195398,0.292295957284516,0.311159346271706,0.781889264057468,1.08555286494698,0.585569557093284,0.102596370355517,1.05633802816901,0.242743823030108,0.282871289396014,0.204140102620414,0.028169014084507,0.214970945226704,0.183440348251496,0.33713548899028,0.340567107750473,0.341118545638177,legitimate
0.708090786767464,1.10904358961324,0.456787108807596,0.122972707919562,3.50877192982456,0.225107680733688,0.271213750916492,0.16916562975231,0.0381679389312977,0.135328609176217,0.120453748447772,0.321875307790801,0.278877652756018,0.284358738904193,0.836827818937863,1.11949384207019,0.636456404447404,0.085274424065666,1.05263157894737,0.251358878561929,0.29316553611123,0.211928363716916,0.0315789473684211,0.200728830614345,0.180888360006146,0.367182113660987,0.35140056022409,0.345050505050505,legitimate
0.683922298837019,1.00540303646978,0.512479062889068,0.160488138203855,0.72463768115942,0.239939003553474,0.282435124000314,0.200238990463866,0.0727272727272727,0.17369685183896,0.174807631556668,0.301407267380802,0.299569840110381,0.288714390065741,0.796792402359655,1.12110438777958,0.626205781024156,0.100027314118339,1.44927536231884,0.24804572471924,0.287791485598107,0.209961079835129,0.0543478260869565,0.336488265071834,0.327375275587507,0.476528040327662,0.462355212355212,0.427207207207207,legitimate
